transaction_id,transaction_date,store_id,customer_id,product_id,quantity,sales_amount,customer_nationality
T000331,2024-01-14 18:00:00,TOKYO_01,C1531,P004,3,7726.1,US
T000332,2024-01-14 19:00:00,TOKYO_01,C7079,P002,2,14660.52,JP
T000333,2024-01-14 20:00:00,NAGOYA_01,C1634,P001,4,14233.19,KR
T000334,2024-01-14 21:00:00,OSAKA_01,C1002,P002,3,5698.72,JP
T000335,2024-01-14 22:00:00,TOKYO_02,C9397,P003,4,2538.4,US
T000336,2024-01-14 23:00:00,NAGOYA_01,C6951,P004,3,5222.17,JP
T000337,2024-01-15 00:00:00,TOKYO_01,C6626,P004,2,942.01,JP
T000338,2024-01-15 01:00:00,OSAKA_01,C8739,P004,2,801.13,JP
T000339,2024-01-15 02:00:00,NAGOYA_01,C7003,P003,2,6235.07,JP
T000340,2024-01-15 03:00:00,NAGOYA_01,C3890,P001,3,14144.79,UK
T000341,2024-01-15 04:00:00,OSAKA_01,C7239,P004,4,13134.68,US
T000342,2024-01-15 05:00:00,NAGOYA_01,C9026,P001,1,7915.92,JP
T000343,2024-01-15 06:00:00,OSAKA_01,C4306,P002,4,8695.78,JP
T000344,2024-01-15 07:00:00,TOKYO_02,C1897,P001,2,586.04,JP
T000345,2024-01-15 08:00:00,OSAKA_01,C1670,P001,3,3624.77,JP
T000346,2024-01-15 09:00:00,OSAKA_01,C8291,P004,3,859.22,JP
T000347,2024-01-15 10:00:00,OSAKA_01,C2505,P005,2,11440.82,KR
T000348,2024-01-15 11:00:00,NAGOYA_01,C7460,P005,3,2611.86,JP
T000349,2024-01-15 12:00:00,NAGOYA_01,C6167,P003,2,13101.18,US
T000350,2024-01-15 13:00:00,OSAKA_01,C6255,P003,4,9828.2,US
T000351,2024-01-15 14:00:00,NAGOYA_01,C1249,P005,3,3826.57,IN
T000352,2024-01-15 15:00:00,TOKYO_01,C7457,P002,1,2786.94,JP
T000353,2024-01-15 16:00:00,TOKYO_01,C2892,P004,3,9600.56,IN
T000354,2024-01-15 17:00:00,NAGOYA_01,C4439,P004,2,13562.14,UK
T000355,2024-01-15 18:00:00,NAGOYA_01,C3854,P002,1,10916.22,JP
T000356,2024-01-15 19:00:00,OSAKA_01,C4792,P002,2,5553.93,JP
T000357,2024-01-15 20:00:00,TOKYO_02,C6330,P005,3,9017.06,KR
T000358,2024-01-15 21:00:00,NAGOYA_01,C8871,P003,1,5006.04,IN
T000359,2024-01-15 22:00:00,TOKYO_01,C9235,P002,1,14987.67,JP
T000360,2024-01-15 23:00:00,OSAKA_01,C4612,P003,3,11358.17,AU
T000361,2024-01-16 00:00:00,NAGOYA_01,C3618,P001,1,9408.53,JP
T000362,2024-01-16 01:00:00,TOKYO_01,C5678,P004,4,6637.26,JP
T000363,2024-01-16 02:00:00,TOKYO_01,C4163,P005,1,9463.21,JP
T000364,2024-01-16 03:00:00,TOKYO_02,C3942,P004,1,5453.43,JP
T000365,2024-01-16 04:00:00,OSAKA_01,C9411,P005,4,918.54,US
T000366,2024-01-16 05:00:00,OSAKA_01,C2925,P001,2,6228.78,IN
T000367,2024-01-16 06:00:00,TOKYO_02,C3972,P004,2,13991.97,UK
T000368,2024-01-16 07:00:00,TOKYO_02,C1990,P001,4,9581.37,JP
T000369,2024-01-16 08:00:00,OSAKA_01,C2812,P005,1,1717.36,IN
T000370,2024-01-16 09:00:00,OSAKA_01,C9995,P002,3,13332.41,JP
T000371,2024-01-16 10:00:00,NAGOYA_01,C1489,P004,4,4398.69,JP
T000372,2024-01-16 11:00:00,NAGOYA_01,C6876,P001,3,4034.66,UK
T000373,2024-01-16 12:00:00,TOKYO_02,C4645,P004,2,4807.82,JP
T000374,2024-01-16 13:00:00,NAGOYA_01,C8081,P004,4,8869.43,JP
T000375,2024-01-16 14:00:00,TOKYO_01,C3891,P004,3,8397.98,JP
T000376,2024-01-16 15:00:00,NAGOYA_01,C4516,P003,1,7625.5,JP
T000377,2024-01-16 16:00:00,NAGOYA_01,C4340,P001,4,10904.28,IN
T000378,2024-01-16 17:00:00,TOKYO_01,C7410,P001,3,5089.8,KR
T000379,2024-01-16 18:00:00,TOKYO_02,C1053,P004,4,11839.94,IN
T000380,2024-01-16 19:00:00,TOKYO_01,C3575,P002,4,3042.16,UK
T000381,2024-01-16 20:00:00,NAGOYA_01,C1615,P004,2,11848.0,US
T000382,2024-01-16 21:00:00,TOKYO_02,C6944,P003,2,10125.25,UK
T000383,2024-01-16 22:00:00,NAGOYA_01,C8404,P005,1,10406.52,JP
T000384,2024-01-16 23:00:00,TOKYO_01,C1954,P003,2,7482.52,UK
T000385,2024-01-17 00:00:00,TOKYO_01,C2629,P002,2,10171.52,JP
T000386,2024-01-17 01:00:00,NAGOYA_01,C7859,P004,2,1657.06,UK
T000387,2024-01-17 02:00:00,OSAKA_01,C9841,P001,3,12847.49,JP
T000388,2024-01-17 03:00:00,OSAKA_01,C4278,P004,4,1305.43,US
T000389,2024-01-17 04:00:00,TOKYO_01,C6455,P002,2,2656.75,US
T000390,2024-01-17 05:00:00,TOKYO_01,C4801,P001,3,8863.45,KR
T000391,2024-01-17 06:00:00,OSAKA_01,C3561,P003,4,11221.47,IN
T000392,2024-01-17 07:00:00,OSAKA_01,C7539,P005,2,1605.65,JP
T000393,2024-01-17 08:00:00,NAGOYA_01,C1370,P005,2,13851.09,AU
T000394,2024-01-17 09:00:00,NAGOYA_01,C1857,P004,4,14617.31,JP
T000395,2024-01-17 10:00:00,OSAKA_01,C5886,P003,3,9286.28,JP
T000396,2024-01-17 11:00:00,NAGOYA_01,C8485,P002,3,7478.03,JP
T000397,2024-01-17 12:00:00,NAGOYA_01,C1383,P005,1,11250.23,JP
T000398,2024-01-17 13:00:00,TOKYO_02,C5334,P003,4,5261.18,JP
T000399,2024-01-17 14:00:00,NAGOYA_01,C5290,P004,1,7652.33,UK
T000400,2024-01-17 15:00:00,TOKYO_01,C3725,P001,3,13784.19,UK
T000401,2024-01-17 16:00:00,NAGOYA_01,C7204,P004,2,14357.0,JP
T000402,2024-01-17 17:00:00,NAGOYA_01,C7111,P004,1,13942.5,JP
T000403,2024-01-17 18:00:00,OSAKA_01,C5251,P003,3,4305.5,JP
T000404,2024-01-17 19:00:00,TOKYO_01,C1922,P005,3,3870.8,JP
T000405,2024-01-17 20:00:00,NAGOYA_01,C3915,P003,2,4816.14,JP
T000406,2024-01-17 21:00:00,NAGOYA_01,C8957,P001,4,6899.01,JP
T000407,2024-01-17 22:00:00,TOKYO_02,C4046,P003,3,5055.43,AU
T000408,2024-01-17 23:00:00,NAGOYA_01,C2230,P002,1,5926.09,AU
T000409,2024-01-18 00:00:00,NAGOYA_01,C8647,P004,2,9499.24,JP
T000410,2024-01-18 01:00:00,TOKYO_02,C5933,P005,4,11556.62,JP
T000411,2024-01-18 02:00:00,OSAKA_01,C4940,P001,4,11165.59,US
T000412,2024-01-18 03:00:00,NAGOYA_01,C7483,P004,4,12309.14,IN
T000413,2024-01-18 04:00:00,TOKYO_02,C1203,P003,3,966.67,JP
T000414,2024-01-18 05:00:00,TOKYO_01,C1160,P002,4,1192.14,JP
T000415,2024-01-18 06:00:00,OSAKA_01,C9960,P003,3,11946.05,JP
T000416,2024-01-18 07:00:00,TOKYO_01,C4748,P004,2,8229.64,JP
T000417,2024-01-18 08:00:00,TOKYO_01,C7718,P001,2,8883.04,JP
T000418,2024-01-18 09:00:00,TOKYO_02,C3581,P005,4,1262.51,JP
T000419,2024-01-18 10:00:00,NAGOYA_01,C2093,P004,2,4202.05,JP
T000420,2024-01-18 11:00:00,TOKYO_02,C5500,P001,1,9756.14,JP
T000421,2024-01-18 12:00:00,TOKYO_02,C9799,P004,1,12958.14,US
T000422,2024-01-18 13:00:00,TOKYO_02,C6710,P002,3,13796.26,JP
T000423,2024-01-18 14:00:00,TOKYO_02,C3875,P003,4,7756.08,AU
T000424,2024-01-18 15:00:00,OSAKA_01,C4191,P005,3,8409.38,JP
T000425,2024-01-18 16:00:00,NAGOYA_01,C2837,P001,2,12579.22,JP
T000426,2024-01-18 17:00:00,TOKYO_01,C1689,P005,4,8295.56,UK
T000427,2024-01-18 18:00:00,TOKYO_01,C4759,P005,3,7994.45,US
T000428,2024-01-18 19:00:00,NAGOYA_01,C3103,P005,4,13623.72,JP
T000429,2024-01-18 20:00:00,TOKYO_01,C1365,P001,4,11954.02,US
T000430,2024-01-18 21:00:00,NAGOYA_01,C9092,P001,3,13681.55,AU
T000431,2024-01-18 22:00:00,TOKYO_01,C5172,P005,4,3664.58,JP
T000432,2024-01-18 23:00:00,TOKYO_02,C7033,P003,2,8103.44,JP
T000433,2024-01-19 00:00:00,TOKYO_01,C3378,P004,1,12715.85,UK
T000434,2024-01-19 01:00:00,NAGOYA_01,C2205,P005,1,2111.64,JP
T000435,2024-01-19 02:00:00,NAGOYA_01,C5988,P002,4,12022.6,JP
T000436,2024-01-19 03:00:00,NAGOYA_01,C6669,P005,1,3153.11,JP
T000437,2024-01-19 04:00:00,NAGOYA_01,C3735,P001,4,12217.72,IN
T000438,2024-01-19 05:00:00,NAGOYA_01,C9490,P004,3,9374.01,UK
T000439,2024-01-19 06:00:00,OSAKA_01,C1956,P002,2,3301.92,IN
T000440,2024-01-19 07:00:00,OSAKA_01,C7623,P004,1,7363.64,IN
T000441,2024-01-19 08:00:00,TOKYO_01,C2474,P004,3,10387.62,KR
T000442,2024-01-19 09:00:00,NAGOYA_01,C5460,P002,2,9690.87,US
T000443,2024-01-19 10:00:00,TOKYO_01,C8002,P005,1,6695.08,IN
T000444,2024-01-19 11:00:00,NAGOYA_01,C7396,P005,1,13540.81,KR
T000445,2024-01-19 12:00:00,NAGOYA_01,C3828,P005,2,8029.32,JP
T000446,2024-01-19 13:00:00,OSAKA_01,C3850,P003,3,7835.08,AU
T000447,2024-01-19 14:00:00,OSAKA_01,C3964,P005,3,1402.63,US
T000448,2024-01-19 15:00:00,TOKYO_02,C5594,P002,1,13870.75,UK
T000449,2024-01-19 16:00:00,OSAKA_01,C7644,P003,2,3068.19,UK
T000450,2024-01-19 17:00:00,TOKYO_02,C3850,P005,3,8161.0,IN
T000451,2024-01-19 18:00:00,TOKYO_02,C1165,P003,2,12151.73,UK
T000452,2024-01-19 19:00:00,TOKYO_02,C1919,P002,2,3624.07,JP
T000453,2024-01-19 20:00:00,TOKYO_02,C9305,P005,1,8146.91,JP
T000454,2024-01-19 21:00:00,TOKYO_02,C4504,P001,2,3989.93,JP
T000455,2024-01-19 22:00:00,TOKYO_01,C1991,P002,2,11515.58,JP
T000456,2024-01-19 23:00:00,OSAKA_01,C7047,P004,4,8682.95,JP
T000457,2024-01-20 00:00:00,TOKYO_02,C4839,P004,2,12911.65,JP
T000458,2024-01-20 01:00:00,NAGOYA_01,C2258,P002,3,13471.09,JP
T000459,2024-01-20 02:00:00,OSAKA_01,C8609,P004,1,9906.64,UK
T000460,2024-01-20 03:00:00,OSAKA_01,C9706,P002,1,11018.17,JP
T000461,2024-01-20 04:00:00,TOKYO_02,C5804,P001,2,8463.69,UK
T000462,2024-01-20 05:00:00,TOKYO_01,C1067,P002,2,6074.22,UK
T000463,2024-01-20 06:00:00,TOKYO_02,C6660,P005,3,9897.71,JP
T000464,2024-01-20 07:00:00,TOKYO_01,C5478,P005,4,13670.19,JP
T000465,2024-01-20 08:00:00,NAGOYA_01,C9210,P003,1,6541.87,IN
T000466,2024-01-20 09:00:00,OSAKA_01,C4521,P004,4,5058.95,US
T000467,2024-01-20 10:00:00,NAGOYA_01,C1572,P004,3,6132.34,JP
T000468,2024-01-20 11:00:00,TOKYO_01,C8082,P002,1,6813.27,JP
T000469,2024-01-20 12:00:00,TOKYO_01,C8832,P004,3,1566.63,JP
T000470,2024-01-20 13:00:00,NAGOYA_01,C6395,P005,2,7727.41,JP
T000471,2024-01-20 14:00:00,TOKYO_01,C3258,P001,3,7667.56,JP
T000472,2024-01-20 15:00:00,NAGOYA_01,C7039,P002,2,9032.44,JP
T000473,2024-01-20 16:00:00,OSAKA_01,C1650,P004,4,5760.89,AU
T000474,2024-01-20 17:00:00,NAGOYA_01,C6741,P005,1,9390.06,KR
T000475,2024-01-20 18:00:00,OSAKA_01,C7838,P003,1,13234.14,US
T000476,2024-01-20 19:00:00,NAGOYA_01,C3587,P004,4,14354.33,UK
T000477,2024-01-20 20:00:00,TOKYO_01,C8876,P001,2,8962.38,IN
T000478,2024-01-20 21:00:00,NAGOYA_01,C4262,P001,1,1117.57,US
T000479,2024-01-20 22:00:00,TOKYO_01,C2338,P004,3,14553.92,JP
T000480,2024-01-20 23:00:00,NAGOYA_01,C5996,P004,2,10735.0,JP
T000481,2024-01-21 00:00:00,NAGOYA_01,C6780,P005,1,5371.47,IN
T000482,2024-01-21 01:00:00,TOKYO_02,C3827,P004,3,2633.79,UK
T000483,2024-01-21 02:00:00,TOKYO_01,C6232,P003,3,2579.57,JP
T000484,2024-01-21 03:00:00,TOKYO_02,C3217,P005,1,2932.29,JP
T000485,2024-01-21 04:00:00,TOKYO_01,C4539,P002,4,1160.8,IN
T000486,2024-01-21 05:00:00,TOKYO_02,C8845,P003,4,13581.24,JP
T000487,2024-01-21 06:00:00,OSAKA_01,C5383,P005,1,8341.14,JP
T000488,2024-01-21 07:00:00,NAGOYA_01,C3961,P005,3,10649.41,IN
T000489,2024-01-21 08:00:00,TOKYO_01,C4226,P001,4,12507.57,JP
T000490,2024-01-21 09:00:00,TOKYO_01,C7837,P005,4,11977.34,US
T000491,2024-01-21 10:00:00,NAGOYA_01,C8031,P003,4,13297.78,UK
T000492,2024-01-21 11:00:00,TOKYO_01,C4716,P004,2,14525.19,JP
T000493,2024-01-21 12:00:00,TOKYO_01,C4414,P003,4,6866.52,JP
T000494,2024-01-21 13:00:00,TOKYO_02,C2448,P002,1,14279.86,JP
T000495,2024-01-21 14:00:00,TOKYO_01,C1570,P005,1,10987.7,JP
T000496,2024-01-21 15:00:00,OSAKA_01,C3904,P005,2,1524.69,IN
T000497,2024-01-21 16:00:00,OSAKA_01,C3505,P005,2,10385.86,JP
T000498,2024-01-21 17:00:00,NAGOYA_01,C1917,P005,1,10457.39,JP
T000499,2024-01-21 18:00:00,TOKYO_01,C7982,P001,2,13634.98,JP
T000500,2024-01-21 19:00:00,NAGOYA_01,C8427,P001,4,5907.52,JP
T000501,2024-01-21 20:00:00,OSAKA_01,C7336,P004,3,8981.22,JP
T000502,2024-01-21 21:00:00,TOKYO_01,C2678,P005,3,676.72,US
T000503,2024-01-21 22:00:00,TOKYO_01,C1615,P002,3,5315.09,JP
T000504,2024-01-21 23:00:00,NAGOYA_01,C8086,P004,1,1402.53,JP
T000505,2024-01-22 00:00:00,OSAKA_01,C5749,P005,2,8067.16,JP
T000506,2024-01-22 01:00:00,TOKYO_01,C4505,P001,3,12352.99,UK
T000507,2024-01-22 02:00:00,NAGOYA_01,C5529,P002,4,3493.42,JP
T000508,2024-01-22 03:00:00,OSAKA_01,C2135,P004,4,8147.9,US
T000509,2024-01-22 04:00:00,NAGOYA_01,C9566,P002,4,3458.13,AU
T000510,2024-01-22 05:00:00,TOKYO_02,C8226,P005,2,2249.98,US
T000511,2024-01-22 06:00:00,TOKYO_01,C6162,P003,3,7909.45,JP
T000512,2024-01-22 07:00:00,TOKYO_02,C1206,P002,4,1647.66,UK
T000513,2024-01-22 08:00:00,OSAKA_01,C5875,P002,2,9016.64,AU
T000514,2024-01-22 09:00:00,TOKYO_02,C2319,P001,4,954.39,IN
T000515,2024-01-22 10:00:00,TOKYO_02,C2141,P005,3,2047.37,JP
T000516,2024-01-22 11:00:00,OSAKA_01,C5627,P002,3,8474.96,US
T000517,2024-01-22 12:00:00,NAGOYA_01,C8389,P005,3,9075.41,IN
T000518,2024-01-22 13:00:00,TOKYO_02,C3690,P001,3,920.31,JP
T000519,2024-01-22 14:00:00,NAGOYA_01,C8323,P005,3,8813.96,JP
T000520,2024-01-22 15:00:00,TOKYO_02,C4255,P001,4,12658.29,US
T000521,2024-01-22 16:00:00,NAGOYA_01,C9281,P001,3,10973.58,JP
T000522,2024-01-22 17:00:00,OSAKA_01,C6213,P004,4,2402.18,US
T000523,2024-01-22 18:00:00,TOKYO_02,C5108,P005,3,9090.88,JP
T000524,2024-01-22 19:00:00,OSAKA_01,C4020,P003,4,10247.66,JP
T000525,2024-01-22 20:00:00,TOKYO_02,C2857,P004,3,1039.85,US
T000526,2024-01-22 21:00:00,OSAKA_01,C9996,P001,4,12902.54,JP
T000527,2024-01-22 22:00:00,OSAKA_01,C3789,P003,3,13640.88,KR
T000528,2024-01-22 23:00:00,TOKYO_02,C4875,P002,2,12831.56,UK
T000529,2024-01-23 00:00:00,TOKYO_02,C8605,P002,4,12457.16,AU
T000530,2024-01-23 01:00:00,TOKYO_02,C9135,P004,2,11302.0,IN
T000531,2024-01-23 02:00:00,TOKYO_01,C7055,P003,4,9684.76,UK
T000532,2024-01-23 03:00:00,NAGOYA_01,C4882,P005,4,10340.09,JP
T000533,2024-01-23 04:00:00,TOKYO_01,C8175,P003,4,12192.73,IN
T000534,2024-01-23 05:00:00,TOKYO_01,C8129,P004,1,10106.23,JP
T000535,2024-01-23 06:00:00,OSAKA_01,C6021,P005,3,5252.04,JP
T000536,2024-01-23 07:00:00,TOKYO_02,C5735,P005,2,5951.44,AU
T000537,2024-01-23 08:00:00,NAGOYA_01,C3387,P002,2,13507.33,US
T000538,2024-01-23 09:00:00,OSAKA_01,C7582,P003,4,748.27,JP
T000539,2024-01-23 10:00:00,TOKYO_01,C6866,P005,2,10632.9,JP
T000540,2024-01-23 11:00:00,TOKYO_02,C3566,P004,2,14344.27,AU
T000541,2024-01-23 12:00:00,OSAKA_01,C1975,P002,2,10740.31,JP
T000542,2024-01-23 13:00:00,TOKYO_02,C8212,P005,2,14911.72,IN
T000543,2024-01-23 14:00:00,OSAKA_01,C2262,P003,1,10469.4,US
T000544,2024-01-23 15:00:00,TOKYO_02,C6047,P002,4,998.26,JP
T000545,2024-01-23 16:00:00,TOKYO_01,C8382,P003,2,12491.64,JP
T000546,2024-01-23 17:00:00,NAGOYA_01,C7231,P003,1,4627.13,AU
T000547,2024-01-23 18:00:00,TOKYO_01,C4327,P003,1,6967.83,JP
T000548,2024-01-23 19:00:00,NAGOYA_01,C6630,P002,4,5025.33,JP
T000549,2024-01-23 20:00:00,TOKYO_02,C3259,P005,3,4394.03,JP
T000550,2024-01-23 21:00:00,OSAKA_01,C2257,P001,3,6755.38,JP
T000551,2024-01-23 22:00:00,TOKYO_01,C1464,P005,3,5991.9,JP
T000552,2024-01-23 23:00:00,NAGOYA_01,C4294,P002,2,9683.41,JP
T000553,2024-01-24 00:00:00,TOKYO_01,C7774,P001,4,12290.69,IN
T000554,2024-01-24 01:00:00,NAGOYA_01,C8431,P001,3,4807.79,AU
T000555,2024-01-24 02:00:00,TOKYO_01,C2230,P001,2,3598.96,IN
T000556,2024-01-24 03:00:00,NAGOYA_01,C4805,P004,4,10169.98,JP
T000557,2024-01-24 04:00:00,NAGOYA_01,C7419,P002,2,10219.64,JP
T000558,2024-01-24 05:00:00,TOKYO_02,C6750,P004,3,13566.4,AU
T000559,2024-01-24 06:00:00,NAGOYA_01,C4856,P001,3,731.21,US
T000560,2024-01-24 07:00:00,TOKYO_02,C4135,P004,1,12869.09,US
T000561,2024-01-24 08:00:00,NAGOYA_01,C7953,P004,1,8054.53,US
T000562,2024-01-24 09:00:00,OSAKA_01,C7034,P002,4,9508.88,US
T000563,2024-01-24 10:00:00,OSAKA_01,C5589,P003,2,1824.89,JP
T000564,2024-01-24 11:00:00,OSAKA_01,C2546,P004,2,6772.92,US
T000565,2024-01-24 12:00:00,NAGOYA_01,C7065,P004,3,3795.88,US
T000566,2024-01-24 13:00:00,TOKYO_02,C2094,P001,3,4186.26,KR
T000567,2024-01-24 14:00:00,TOKYO_02,C3411,P001,4,7809.38,US
T000568,2024-01-24 15:00:00,NAGOYA_01,C3617,P001,1,12280.61,US
T000569,2024-01-24 16:00:00,OSAKA_01,C9954,P005,3,11284.82,JP
T000570,2024-01-24 17:00:00,OSAKA_01,C5145,P004,2,9069.5,UK
T000571,2024-01-24 18:00:00,TOKYO_02,C3775,P001,3,8321.56,KR
T000572,2024-01-24 19:00:00,OSAKA_01,C7628,P002,1,6695.94,IN
T000573,2024-01-24 20:00:00,TOKYO_01,C4155,P005,2,14604.29,AU
T000574,2024-01-24 21:00:00,TOKYO_02,C4970,P003,1,8622.79,JP
T000575,2024-01-24 22:00:00,OSAKA_01,C8972,P004,4,4182.51,US
T000576,2024-01-24 23:00:00,TOKYO_02,C9775,P004,4,3836.32,US
T000577,2024-01-25 00:00:00,TOKYO_01,C6415,P002,1,9364.62,IN
T000578,2024-01-25 01:00:00,TOKYO_02,C5331,P003,2,8081.0,JP
T000579,2024-01-25 02:00:00,TOKYO_02,C2942,P003,1,611.62,US
T000580,2024-01-25 03:00:00,TOKYO_02,C7026,P005,3,12535.95,JP
T000581,2024-01-25 04:00:00,TOKYO_02,C9301,P004,3,10709.77,IN
T000582,2024-01-25 05:00:00,TOKYO_01,C1191,P001,1,10096.52,JP
T000583,2024-01-25 06:00:00,NAGOYA_01,C1861,P002,3,1497.32,US
T000584,2024-01-25 07:00:00,TOKYO_02,C7711,P002,1,5749.81,JP
T000585,2024-01-25 08:00:00,TOKYO_02,C1649,P002,3,14063.04,JP
T000586,2024-01-25 09:00:00,OSAKA_01,C5134,P002,1,13007.54,AU
T000587,2024-01-25 10:00:00,TOKYO_02,C8587,P001,3,4640.37,JP
T000588,2024-01-25 11:00:00,OSAKA_01,C9828,P001,2,2777.35,US
T000589,2024-01-25 12:00:00,NAGOYA_01,C2036,P005,2,7011.78,UK
T000590,2024-01-25 13:00:00,TOKYO_01,C5131,P004,3,5659.54,KR
T000591,2024-01-25 14:00:00,TOKYO_01,C3148,P001,1,10392.28,JP
T000592,2024-01-25 15:00:00,NAGOYA_01,C6457,P005,3,14513.3,IN
T000593,2024-01-25 16:00:00,TOKYO_01,C7079,P003,4,5763.52,JP
T000594,2024-01-25 17:00:00,NAGOYA_01,C3430,P004,4,1402.25,UK
T000595,2024-01-25 18:00:00,NAGOYA_01,C2879,P001,1,13515.4,IN
T000596,2024-01-25 19:00:00,NAGOYA_01,C8542,P003,3,1050.27,JP
T000597,2024-01-25 20:00:00,TOKYO_01,C3011,P005,3,14315.11,JP
T000598,2024-01-25 21:00:00,OSAKA_01,C4373,P001,2,10136.4,JP
T000599,2024-01-25 22:00:00,NAGOYA_01,C8357,P001,1,14154.49,IN
T000600,2024-01-25 23:00:00,TOKYO_02,C2289,P003,4,3395.07,JP
T000601,2024-01-26 00:00:00,TOKYO_01,C2447,P001,4,1090.15,US
T000602,2024-01-26 01:00:00,NAGOYA_01,C4199,P002,1,7579.04,AU
T000603,2024-01-26 02:00:00,NAGOYA_01,C7381,P001,4,7034.04,KR
T000604,2024-01-26 03:00:00,TOKYO_02,C8522,P004,1,5306.64,UK
T000605,2024-01-26 04:00:00,OSAKA_01,C7059,P003,4,14386.02,JP
T000606,2024-01-26 05:00:00,OSAKA_01,C4183,P004,4,12427.46,US
T000607,2024-01-26 06:00:00,OSAKA_01,C6462,P005,1,10092.94,IN
T000608,2024-01-26 07:00:00,NAGOYA_01,C4216,P004,1,2861.45,UK
T000609,2024-01-26 08:00:00,NAGOYA_01,C4136,P002,4,11147.69,JP
T000610,2024-01-26 09:00:00,NAGOYA_01,C4318,P002,4,11041.68,JP
T000611,2024-01-26 10:00:00,TOKYO_01,C3782,P004,2,6663.49,JP
T000612,2024-01-26 11:00:00,TOKYO_02,C8657,P005,3,13909.4,JP
T000613,2024-01-26 12:00:00,NAGOYA_01,C5920,P001,1,2921.18,JP
T000614,2024-01-26 13:00:00,TOKYO_02,C7324,P002,1,4376.39,JP
T000615,2024-01-26 14:00:00,TOKYO_02,C7327,P004,3,1416.75,US
T000616,2024-01-26 15:00:00,OSAKA_01,C9417,P004,2,12034.04,JP
T000617,2024-01-26 16:00:00,TOKYO_01,C1776,P004,4,9515.51,US
T000618,2024-01-26 17:00:00,NAGOYA_01,C6208,P001,4,5066.63,JP
T000619,2024-01-26 18:00:00,OSAKA_01,C1687,P003,2,2875.3,UK
T000620,2024-01-26 19:00:00,OSAKA_01,C1529,P005,2,1082.14,UK
T000621,2024-01-26 20:00:00,NAGOYA_01,C6067,P003,3,2917.81,AU
T000622,2024-01-26 21:00:00,TOKYO_02,C9080,P005,3,7072.63,UK
T000623,2024-01-26 22:00:00,OSAKA_01,C6518,P005,4,4084.07,JP
T000624,2024-01-26 23:00:00,TOKYO_02,C3153,P004,2,4255.24,IN
T000625,2024-01-27 00:00:00,TOKYO_01,C7094,P002,2,13195.86,JP
T000626,2024-01-27 01:00:00,TOKYO_02,C7974,P004,4,7969.5,JP
T000627,2024-01-27 02:00:00,TOKYO_01,C5774,P001,4,11074.15,JP
T000628,2024-01-27 03:00:00,TOKYO_02,C8692,P005,4,1017.81,AU
T000629,2024-01-27 04:00:00,OSAKA_01,C4103,P002,4,5794.87,JP
T000630,2024-01-27 05:00:00,OSAKA_01,C3440,P005,4,7447.96,AU
T000631,2024-01-27 06:00:00,TOKYO_01,C5135,P005,3,3203.04,JP
T000632,2024-01-27 07:00:00,NAGOYA_01,C8124,P004,4,2242.78,UK
T000633,2024-01-27 08:00:00,TOKYO_01,C6201,P002,2,13119.4,AU
T000634,2024-01-27 09:00:00,TOKYO_01,C1844,P002,1,14121.76,JP
T000635,2024-01-27 10:00:00,TOKYO_02,C1446,P005,3,1642.7,JP
T000636,2024-01-27 11:00:00,TOKYO_02,C4915,P002,2,5560.77,IN
T000637,2024-01-27 12:00:00,TOKYO_01,C4109,P002,1,14395.14,JP
T000638,2024-01-27 13:00:00,OSAKA_01,C2234,P004,3,1705.85,JP
T000639,2024-01-27 14:00:00,TOKYO_02,C7587,P003,4,9832.8,AU
T000640,2024-01-27 15:00:00,NAGOYA_01,C1226,P001,3,14597.21,JP
T000641,2024-01-27 16:00:00,TOKYO_02,C5143,P003,4,14684.24,JP
T000642,2024-01-27 17:00:00,TOKYO_02,C8185,P002,4,7332.74,JP
T000643,2024-01-27 18:00:00,NAGOYA_01,C6558,P005,4,2859.86,JP
T000644,2024-01-27 19:00:00,TOKYO_01,C1186,P001,1,3430.22,JP
T000645,2024-01-27 20:00:00,NAGOYA_01,C3535,P001,3,13399.22,JP
T000646,2024-01-27 21:00:00,TOKYO_01,C2932,P005,4,13719.4,JP
T000647,2024-01-27 22:00:00,TOKYO_01,C3032,P001,2,9314.25,JP
T000648,2024-01-27 23:00:00,TOKYO_01,C2252,P005,3,11609.56,KR
T000649,2024-01-28 00:00:00,NAGOYA_01,C6509,P001,2,11229.0,AU
T000650,2024-01-28 01:00:00,TOKYO_01,C6074,P003,1,10096.41,IN
T000651,2024-01-28 02:00:00,OSAKA_01,C2881,P001,1,12495.52,JP
T000652,2024-01-28 03:00:00,NAGOYA_01,C1269,P004,3,10438.4,JP
T000653,2024-01-28 04:00:00,OSAKA_01,C2630,P005,1,8243.03,IN
T000654,2024-01-28 05:00:00,TOKYO_01,C5405,P001,1,3935.87,AU
T000655,2024-01-28 06:00:00,TOKYO_02,C7139,P005,3,11286.38,JP
T000656,2024-01-28 07:00:00,TOKYO_01,C2574,P004,2,7364.85,JP
T000657,2024-01-28 08:00:00,OSAKA_01,C2695,P001,4,4774.48,JP
T000658,2024-01-28 09:00:00,OSAKA_01,C4258,P001,3,12128.22,IN
T000659,2024-01-28 10:00:00,NAGOYA_01,C4262,P004,3,10602.35,JP
T000660,2024-01-28 11:00:00,TOKYO_02,C2445,P004,4,14091.42,AU
T000661,2024-01-28 12:00:00,NAGOYA_01,C7263,P004,2,2898.9,US
